wavelength	dark	baseline
555.5005759638345	2801.0	15093.0
555.9490972928758	2805.0	14745.0
556.3975903553657	2813.0	14231.0
556.8460551514632	2800.0	13686.0
557.2944916813275	2798.0	13357.0
557.7428999451172	2800.0	13348.0
558.1912799429915	2810.0	13234.0
558.6396316751093	2794.0	12821.0
559.0879551416297	2800.0	12904.0
559.5362503427112	2794.0	13368.0
559.9845172785134	2793.0	14072.0
560.4327559491949	2793.0	14847.0
560.8809663549148	2801.0	15408.0
561.3291484958318	2805.0	15570.0
561.7773023721049	2807.0	15479.0
562.2254279838933	2805.0	15019.0
562.6735253313559	2799.0	14713.0
563.1215944146514	2797.0	15124.0
563.569635233939	2787.0	15421.0
564.0176477893779	2797.0	15115.0
564.4656320811265	2798.0	14825.0
564.9135881093442	2816.0	14448.0
565.3615158741896	2791.0	14449.0
565.8094153758219	2796.0	14109.0
566.2572866144	2816.0	14165.0
566.7051295900827	2806.0	14354.0
567.1529443030294	2804.0	14848.0
567.6007307533987	2797.0	15573.0
568.0484889413497	2803.0	16147.0
568.4962188670412	2797.0	16841.0
568.9439205306322	2813.0	17707.0
569.3915939322818	2793.0	18706.0
569.8392390721488	2806.0	19583.0
570.2868559503921	2798.0	20119.0
570.734444567171	2800.0	20803.0
571.1820049226443	2811.0	22185.0
571.6295370169707	2805.0	23671.0
572.0770408503096	2793.0	23439.0
572.5245164228195	2793.0	22137.0
572.9719637346597	2796.0	22228.0
573.419382785989	2814.0	24312.0
573.8667735769664	2799.0	25333.0
574.3141361077508	2799.0	25947.0
574.7614703785011	2807.0	26697.0
575.2087763893767	2809.0	26592.0
575.656054140536	2796.0	24540.0
576.1033036321381	2810.0	23716.0
576.5505248643423	2797.0	25418.0
576.997717837307	2795.0	26195.0
577.4448825511918	2805.0	29181.0
577.8920190061551	2788.0	33309.0
578.3391272023562	2797.0	33140.0
578.786207139954	2803.0	28262.0
579.2332588191072	2801.0	25319.0
579.6802822399751	2798.0	25873.0
580.1272774027163	2800.0	26187.0
580.5742443074903	2799.0	26598.0
581.0211829544554	2805.0	31517.0
581.468093343771	2802.0	38619.0
581.9149754755961	2804.0	38827.0
582.3618293500894	2815.0	32771.0
582.8086549674099	2791.0	27781.0
583.2554523277169	2795.0	24274.0
583.7022214311687	2802.0	22462.0
584.1489622779249	2801.0	23714.0
584.595674868144	2807.0	28244.0
585.0423592019852	2799.0	32470.0
585.4890152796075	2810.0	32997.0
585.9356431011698	2808.0	30010.0
586.382242666831	2794.0	27056.0
586.82881397675	2795.0	26229.0
587.2753570310861	2811.0	27823.0
587.7218718299977	2787.0	28677.0
588.1683583736442	2802.0	27980.0
588.6148166621844	2805.0	26258.0
589.0612466957773	2789.0	23732.0
589.5076484745817	2793.0	22319.0
589.954021998757	2800.0	22955.0
590.4003672684617	2790.0	22357.0
590.8466842838549	2794.0	21254.0
591.2929730450957	2801.0	21506.0
591.7392335523426	2790.0	22623.0
592.1854658057551	2803.0	24113.0
592.6316698054919	2802.0	27960.0
593.0778455517121	2797.0	32179.0
593.5239930445747	2793.0	31225.0
593.9701122842383	2795.0	27254.0
594.4162032708622	2798.0	23623.0
594.8622660046052	2801.0	23629.0
595.3083004856263	2804.0	24594.0
595.7543067140844	2801.0	23437.0
596.2002846901385	2797.0	21649.0
596.6462344139476	2800.0	21472.0
597.0921558856708	2795.0	23350.0
597.5380491054667	2792.0	25106.0
597.9839140734946	2796.0	25595.0
598.4297507899132	2803.0	26970.0
598.8755592548816	2812.0	30894.0
599.3213394685588	2792.0	31950.0
599.7670914311035	2807.0	30853.0
600.2128151426749	2796.0	31154.0
600.6585106034319	2781.0	29435.0
601.1041778135337	2802.0	26954.0
601.5498167731388	2802.0	25011.0
601.9954274824065	2792.0	23371.0
602.4410099414955	2791.0	22514.0
602.8865641505649	2808.0	23007.0
603.3320901097737	2819.0	25458.0
603.7775878192808	2804.0	27326.0
604.223057279245	2801.0	26542.0
604.6684984898258	2794.0	25087.0
605.1139114511815	2798.0	25635.0
605.5592961634716	2798.0	27848.0
606.0046526268546	2790.0	29149.0
606.4499808414897	2801.0	28603.0
606.8952808075358	2799.0	28526.0
607.3405525251519	2786.0	29837.0
607.7857959944969	2815.0	29179.0
608.23101121573	2807.0	26510.0
608.6761981890097	2801.0	24583.0
609.1213569144952	2804.0	23274.0
609.5664873923457	2805.0	23014.0
610.0115896227197	2809.0	24544.0
610.4566636057765	2817.0	24043.0
610.901709341675	2800.0	22981.0
611.346726830574	2808.0	23484.0
611.7917160726325	2815.0	23627.0
612.2366770680097	2806.0	23224.0
612.6816098168644	2812.0	23429.0
613.1265143193555	2801.0	24440.0
613.571390575642	2791.0	24367.0
614.0162385858827	2798.0	24396.0
614.4610583502368	2801.0	26016.0
614.9058498688631	2793.0	28549.0
615.3506131419208	2803.0	28273.0
615.7953481695686	2805.0	25331.0
616.2400549519656	2812.0	22606.0
616.6847334892707	2796.0	22265.0
617.1293837816428	2812.0	21551.0
617.574005829241	2792.0	20639.0
618.0185996322241	2804.0	21414.0
618.463165190751	2802.0	21606.0
618.907702504981	2806.0	20781.0
619.3522115750729	2802.0	20411.0
619.7966924011856	2799.0	21223.0
620.2411449834781	2795.0	21472.0
620.6855693221092	2805.0	19813.0
621.129965417238	2822.0	18163.0
621.5743332690234	2799.0	19591.0
622.0186728776246	2796.0	22583.0
622.4629842432001	2800.0	22657.0
622.9072673659093	2805.0	21652.0
623.3515222459112	2791.0	21322.0
623.7957488833642	2811.0	21026.0
624.2399472784278	2818.0	21402.0
624.6841174312607	2798.0	21684.0
625.1282593420219	2802.0	20257.0
625.5723730108703	2800.0	19537.0
626.016458437965	2799.0	19614.0
626.4605156234649	2811.0	19440.0
626.904544567529	2800.0	20036.0
627.3485452703161	2795.0	20626.0
627.7925177319854	2798.0	20072.0
628.2364619526957	2801.0	18573.0
628.6803779326058	2810.0	18223.0
629.1242656718749	2806.0	19612.0
629.568125170662	2797.0	20177.0
630.0119564291259	2802.0	19139.0
630.4557594474257	2797.0	18414.0
630.8995342257202	2793.0	18223.0
631.3432807641686	2803.0	17674.0
631.7869990629295	2804.0	17260.0
632.2306891221622	2793.0	16784.0
632.6743509420254	2792.0	16939.0
633.1179845226782	2821.0	17137.0
633.5615898642794	2782.0	16777.0
634.0051669669881	2804.0	16981.0
634.4487158309635	2812.0	17119.0
634.8922364563641	2799.0	16911.0
635.3357288433492	2807.0	16923.0
635.7791929920776	2808.0	17707.0
636.2226289027082	2805.0	18708.0
636.6660365754	2791.0	19113.0
637.109416010312	2809.0	18300.0
637.5527672076031	2795.0	17446.0
637.9960901674325	2798.0	17246.0
638.4393848899589	2796.0	17404.0
638.8826513753413	2803.0	17544.0
639.3258896237387	2815.0	16895.0
639.76909963531	2794.0	16717.0
640.2122814102142	2796.0	17287.0
640.6554349486103	2794.0	17564.0
641.0985602506573	2809.0	16964.0
641.541657316514	2793.0	16773.0
641.9847261463394	2796.0	16680.0
642.4277667402927	2796.0	16682.0
642.8707790985325	2798.0	16691.0
643.3137632212178	2802.0	17078.0
643.7567191085078	2806.0	17554.0
644.1996467605612	2790.0	17293.0
644.6425461775373	2798.0	17138.0
645.0854173595947	2789.0	17058.0
645.5282603068927	2801.0	17085.0
645.9710750195898	2791.0	16985.0
646.4138614978455	2793.0	16803.0
646.8566197418182	2806.0	17050.0
647.2993497516673	2798.0	16993.0
647.7420515275516	2803.0	17583.0
648.18472506963	2802.0	19235.0
648.6273703780614	2808.0	20558.0
649.0699874530051	2801.0	20679.0
649.5125762946197	2805.0	20494.0
649.9551369030644	2799.0	19317.0
650.397669278498	2807.0	18460.0
650.8401734210794	2802.0	18282.0
651.2826493309678	2789.0	18658.0
651.725097008322	2801.0	18894.0
652.1675164533008	2794.0	18965.0
652.6099076660637	2806.0	19138.0
653.052270646769	2795.0	19827.0
653.4946053955762	2790.0	19698.0
653.9369119126437	2806.0	19070.0
654.379190198131	2794.0	18520.0
654.8214402521968	2787.0	19448.0
655.263662075	2806.0	27828.0
655.7058556666996	2789.0	64000.0
656.1480210274548	2798.0	64000.0
656.5901581574244	2794.0	64000.0
657.0322670567672	2788.0	30179.0
657.4743477256422	2796.0	20645.0
657.9164001642087	2796.0	20577.0
658.3584243726252	2811.0	20802.0
658.8004203510508	2801.0	20270.0
659.2423880996446	2799.0	19546.0
659.6843276185655	2795.0	18846.0
660.1262389079725	2793.0	18320.0
660.5681219680243	2792.0	18219.0
661.0099767988804	2801.0	18430.0
661.4518034006992	2779.0	18791.0
661.8936017736398	2797.0	18754.0
662.3353719178613	2789.0	18589.0
662.7771138335224	2801.0	18642.0
663.2188275207824	2806.0	18838.0
663.6605129798002	2801.0	19144.0
664.1021702107346	2800.0	19928.0
664.5437992137446	2805.0	20235.0
664.9853999889892	2799.0	19958.0
665.4269725366273	2807.0	19870.0
665.8685168568178	2790.0	19649.0
666.3100329497199	2805.0	19294.0
666.7515208154923	2801.0	18888.0
667.1929804542941	2799.0	19023.0
667.6344118662844	2817.0	19332.0
668.0758150516218	2803.0	19304.0
668.5171900104656	2788.0	19393.0
668.9585367429745	2791.0	19684.0
669.3998552493074	2790.0	20303.0
669.8411455296236	2791.0	20475.0
670.2824075840819	2813.0	20468.0
670.7236414128412	2801.0	20649.0
671.1648470160604	2788.0	21077.0
671.6060243938988	2808.0	23794.0
672.047173546515	2802.0	24869.0
672.488294474068	2797.0	23743.0
672.9293871767168	2814.0	22235.0
673.3704516546204	2809.0	20831.0
673.8114879079377	2788.0	20850.0
674.2524959368278	2804.0	21064.0
674.6934757414498	2797.0	21031.0
675.1344273219621	2792.0	20944.0
675.5753506785242	2790.0	21336.0
676.0162458112947	2793.0	21568.0
676.4571127204325	2792.0	22167.0
676.8979514060969	2808.0	21923.0
677.3387618684468	2793.0	21639.0
677.7795441076411	2807.0	23151.0
678.2202981238386	2801.0	23765.0
678.6610239171986	2814.0	23023.0
679.1017214878797	2789.0	23602.0
679.542390836041	2813.0	24563.0
679.9830319618416	2818.0	24545.0
680.4236448654401	2789.0	23402.0
680.8642295469957	2798.0	22391.0
681.3047860066674	2800.0	23087.0
681.7453142446142	2803.0	24437.0
682.1858142609949	2791.0	23758.0
682.6262860559685	2809.0	22554.0
683.066729629694	2805.0	21663.0
683.5071449823304	2807.0	22504.0
683.9475321140363	2809.0	24256.0
684.3878910249712	2799.0	25384.0
684.8282217152937	2802.0	26363.0
685.268524185163	2804.0	27465.0
685.7087984347379	2800.0	27988.0
686.1490444641772	2806.0	26101.0
686.5892622736403	2810.0	24740.0
687.0294518632857	2793.0	24314.0
687.4696132332725	2814.0	25182.0
687.90974638376	2791.0	24755.0
688.3498513149066	2803.0	23694.0
688.7899280268716	2792.0	23280.0
689.2299765198139	2797.0	23693.0
689.6699967938926	2791.0	24921.0
690.1099888492664	2791.0	24803.0
690.5499526860945	2803.0	24094.0
690.9898883045355	2799.0	25496.0
691.4297957047487	2801.0	27865.0
691.8696748868929	2799.0	27006.0
692.309525851127	2805.0	25558.0
692.7493485976102	2788.0	25046.0
693.1891431265014	2795.0	25304.0
693.6289094379594	2808.0	25588.0
694.0686475321434	2799.0	24464.0
694.5083574092118	2797.0	23851.0
694.9480390693242	2807.0	24392.0
695.3876925126392	2816.0	26307.0
695.827317739316	2789.0	25611.0
696.2669147495134	2802.0	23547.0
696.7064835433903	2804.0	26038.0
697.1460241211057	2799.0	31054.0
697.5855364828187	2792.0	30939.0
698.0250206286883	2796.0	27045.0
698.4644765588732	2795.0	25514.0
698.9039042735324	2795.0	25094.0
699.3433037728249	2801.0	24896.0
699.7826750569099	2796.0	24636.0
700.2220181259461	2805.0	24290.0
700.6613329800924	2821.0	23995.0
701.1006196195079	2779.0	24380.0
701.5398780443516	2788.0	24386.0
701.9791082547823	2801.0	25470.0
702.418310250959	2801.0	27309.0
702.8574840330408	2792.0	27965.0
703.2966296011866	2790.0	26710.0
703.7357469555554	2792.0	25274.0
704.174836096306	2803.0	25043.0
704.6138970235972	2793.0	25697.0
705.0529297375883	2801.0	25118.0
705.4919342384385	2808.0	24380.0
705.9309105263061	2809.0	24824.0
706.3698586013504	2801.0	26335.0
706.8087784637304	2809.0	29991.0
707.247670113605	2800.0	32114.0
707.686533551133	2808.0	31646.0
708.1253687764736	2796.0	30622.0
708.5641757897856	2805.0	29351.0
709.0029545912282	2817.0	28576.0
709.4417051809601	2808.0	27672.0
709.8804275591402	2789.0	26905.0
710.3191217259277	2794.0	27145.0
710.7577876814815	2822.0	28430.0
711.1964254259605	2800.0	28111.0
711.6350349595236	2797.0	26794.0
712.0736162823298	2802.0	26620.0
712.5121693945382	2802.0	27896.0
712.9506942963078	2795.0	30018.0
713.3891909877972	2799.0	30145.0
713.8276594691655	2810.0	30134.0
714.2660997405717	2801.0	29872.0
714.704511802175	2810.0	29761.0
715.142895654134	2807.0	29814.0
715.5812512966079	2792.0	29438.0
716.0195787297555	2786.0	27415.0
716.4578779537359	2798.0	26176.0
716.8961489687078	2797.0	26473.0
717.3343917748304	2793.0	27501.0
717.7726063722625	2806.0	28214.0
718.2107927611634	2797.0	30560.0
718.6489509416917	2796.0	30249.0
719.0870809140064	2793.0	28672.0
719.5251826782664	2807.0	29275.0
719.9632562346311	2810.0	28280.0
720.401301583259	2793.0	27034.0
720.8393187243091	2811.0	27806.0
721.2773076579407	2800.0	28305.0
721.7152683843123	2801.0	27983.0
722.1532009035832	2799.0	28162.0
722.5911052159121	2800.0	27827.0
723.0289813214582	2784.0	27847.0
723.4668292203802	2799.0	28273.0
723.9046489128375	2796.0	28173.0
724.3424403989885	2796.0	27283.0
724.7802036789925	2805.0	27485.0
725.2179387530084	2795.0	29489.0
725.6556456211953	2784.0	30615.0
726.0933242837118	2800.0	30229.0
726.530974740717	2789.0	29738.0
726.9685969923701	2800.0	29108.0
727.4061910388298	2801.0	29251.0
727.8437568802552	2802.0	30337.0
728.2812945168051	2798.0	31192.0
728.7188039486385	2798.0	30690.0
729.1562851759146	2803.0	30367.0
729.593738198792	2796.0	31024.0
730.03116301743	2798.0	31655.0
730.4685596319872	2805.0	32030.0
730.9059280426229	2800.0	35998.0
731.3432682494958	2800.0	37120.0
731.7805802527649	2801.0	34540.0
732.2178640525894	2794.0	32455.0
732.6551196491281	2790.0	32934.0
733.0923470425398	2790.0	34703.0
733.5295462329836	2804.0	34099.0
733.9667172206184	2804.0	35229.0
734.4038600056034	2796.0	36160.0
734.8409745880973	2793.0	34166.0
735.2780609682591	2800.0	32802.0
735.7151191462477	2800.0	35624.0
736.1521491222222	2801.0	35899.0
736.5891508963417	2796.0	33603.0
737.0261244687648	2796.0	34206.0
737.4630698396505	2793.0	34038.0
737.8999870091579	2798.0	32238.0
738.3368759774462	2790.0	31658.0
738.7737367446739	2792.0	33379.0
739.2105693110002	2787.0	37333.0
739.6473736765839	2809.0	36898.0
740.0841498415843	2788.0	32158.0
740.5208978061601	2794.0	30211.0
740.95761757047	2803.0	30003.0
741.3943091346736	2799.0	29996.0
741.8309724989294	2795.0	30099.0
742.2676076633965	2812.0	31354.0
742.7042146282336	2817.0	33142.0
743.1407933935999	2810.0	31768.0
743.5773439596546	2798.0	29863.0
744.0138663265562	2797.0	29332.0
744.4503604944639	2813.0	29418.0
744.8868264635367	2803.0	29707.0
745.3232642339333	2796.0	29660.0
745.759673805813	2795.0	30272.0
746.1960551793346	2797.0	30928.0
746.632408354657	2807.0	30376.0
747.0687333319391	2809.0	30452.0
747.50503011134	2809.0	30906.0
747.9412986930188	2799.0	30015.0
748.3775390771341	2793.0	29426.0
748.8137512638451	2807.0	30035.0
749.2499352533107	2805.0	31313.0
749.68609104569	2793.0	32054.0
750.1222186411416	2818.0	32414.0
750.5583180398247	2811.0	32378.0
750.9943892418984	2801.0	31182.0
751.4304322475213	2814.0	31530.0
751.8664470568526	2794.0	32110.0
752.3024336700512	2791.0	31647.0
752.7383920872762	2800.0	31769.0
753.1743223086863	2800.0	32225.0
753.6102243344405	2805.0	34286.0
754.046098164698	2811.0	33896.0
754.4819437996176	2801.0	31614.0
754.9177612393582	2803.0	31650.0
755.3535504840789	2789.0	32869.0
755.7893115339384	2805.0	33877.0
756.225044389096	2790.0	34387.0
756.6607490497105	2792.0	37723.0
757.0964255159407	2802.0	40564.0
757.5320737879458	2800.0	42712.0
757.9676938658847	2813.0	42455.0
758.4032857499163	2808.0	37004.0
758.8388494401996	2788.0	33905.0
759.2743849368935	2792.0	34668.0
759.709892240157	2798.0	36453.0
760.1453713501493	2782.0	36400.0
760.5808222670288	2807.0	38546.0
761.0162449909549	2808.0	39806.0
761.4516395220863	2804.0	37598.0
761.8870058605825	2808.0	34670.0
762.3223440066016	2789.0	34244.0
762.7576539603032	2805.0	35443.0
763.192935721846	2803.0	36053.0
763.6281892913893	2805.0	36507.0
764.0634146690915	2797.0	36407.0
764.4986118551119	2796.0	40928.0
764.9337808496093	2796.0	43877.0
765.368921652743	2802.0	40811.0
765.8040342646716	2804.0	36669.0
766.2391186855542	2801.0	33793.0
766.6741749155497	2804.0	32235.0
767.1092029548171	2800.0	31866.0
767.5442028035154	2805.0	32615.0
767.9791744618035	2802.0	35631.0
768.4141179298402	2801.0	38971.0
768.8490332077848	2810.0	39508.0
769.2839202957962	2804.0	37260.0
769.7187791940331	2787.0	33975.0
770.1536099026547	2789.0	33568.0
770.5884124218197	2804.0	35184.0
771.0231867516875	2805.0	36112.0
771.4579328924165	2799.0	36069.0
771.8926508441659	2818.0	34626.0
772.3273406070949	2805.0	33479.0
772.7620021813623	2809.0	34088.0
773.1966355671268	2795.0	33890.0
773.6312407645477	2824.0	33416.0
774.0658177737838	2810.0	33545.0
774.5003665949941	2808.0	33139.0
774.9348872283376	2807.0	33540.0
775.3693796739731	2812.0	33265.0
775.8038439320597	2799.0	32593.0
776.2382800027565	2790.0	32481.0
776.6726878862221	2806.0	32558.0
777.1070675826156	2799.0	32832.0
777.541419092096	2812.0	32672.0
777.9757424148225	2821.0	32391.0
778.4100375509536	2801.0	33018.0
778.8443045006485	2808.0	34289.0
779.2785432640661	2800.0	34784.0
779.7127538413654	2797.0	34242.0
780.1469362327056	2814.0	33125.0
780.581090438245	2807.0	33277.0
781.0152164581432	2806.0	37112.0
781.4493142925588	2807.0	39883.0
781.8833839416511	2807.0	37185.0
782.3174254055787	2810.0	35591.0
782.7514386845007	2800.0	36156.0
783.185423778576	2803.0	35844.0
783.6193806879637	2804.0	35847.0
784.0533094128227	2797.0	35182.0
784.4872099533119	2797.0	33304.0
784.9210823095902	2811.0	33638.0
785.354926481817	2808.0	35230.0
785.7887424701506	2801.0	35964.0
786.2225302747502	2805.0	36904.0
786.656289895775	2803.0	35304.0
787.0900213333838	2792.0	33929.0
787.5237245877355	2808.0	34280.0
787.957399658989	2800.0	35952.0
788.3910465473034	2795.0	38576.0
788.8246652528378	2793.0	39784.0
789.2582557757509	2809.0	37786.0
789.6918181162015	2795.0	34599.0
790.125352274349	2796.0	34420.0
790.558858250352	2797.0	34902.0
790.9923360443698	2799.0	34604.0
791.4257856565612	2802.0	36615.0
791.8592070870849	2798.0	37649.0
792.2926003361001	2797.0	35801.0
792.725965403766	2815.0	35472.0
793.1593022902413	2804.0	36886.0
793.5926109956847	2806.0	38216.0
794.0258915202555	2804.0	44422.0
794.4591438641128	2802.0	46343.0
794.892368027415	2809.0	40700.0
795.3255640103215	2800.0	38858.0
795.7587318129912	2799.0	35976.0
796.1918714355832	2795.0	33932.0
796.6249828782561	2817.0	32944.0
797.058066141169	2802.0	33499.0
797.4911212244808	2802.0	35527.0
797.9241481283507	2789.0	36618.0
798.3571468529375	2803.0	34934.0
798.7901173984001	2797.0	35007.0
799.2230597648975	2802.0	35412.0
799.6559739525889	2798.0	34697.0
800.0888599616328	2808.0	34178.0
800.5217177921884	2810.0	33845.0
800.9545474444147	2805.0	33845.0
801.3873489184706	2794.0	33915.0
801.8201222145152	2795.0	33846.0
802.2528673327072	2811.0	33398.0
802.6855842732057	2806.0	33586.0
803.1182730361697	2790.0	34168.0
803.5509336217581	2814.0	34580.0
803.9835660301299	2806.0	33964.0
804.4161702614439	2801.0	33628.0
804.8487463158591	2797.0	33722.0
805.2812941935349	2788.0	33798.0
805.7138138946297	2810.0	35551.0
806.1463054193025	2805.0	39527.0
806.5787687677125	2790.0	40755.0
807.0112039400187	2795.0	37499.0
807.4436109363799	2794.0	36143.0
807.875989756955	2791.0	36716.0
808.308340401903	2805.0	35981.0
808.7406628713832	2799.0	34915.0
809.1729571655541	2812.0	34038.0
809.6052232845747	2791.0	33738.0
810.0374612286042	2816.0	34046.0
810.4696709978015	2797.0	34362.0
810.9018525923253	2795.0	34903.0
811.334006012335	2805.0	35426.0
811.7661312579891	2805.0	34725.0
812.1982283294468	2799.0	33760.0
812.6302972268672	2799.0	33733.0
813.0623379504091	2806.0	33852.0
813.4943505002312	2806.0	35513.0
813.9263348764928	2802.0	38647.0
814.358291079353	2807.0	37074.0
814.7902191089703	2810.0	34219.0
815.2221189655039	2806.0	33543.0
815.6539906491128	2793.0	33758.0
816.0858341599559	2808.0	34351.0
816.5176494981922	2797.0	34760.0
816.9494366639805	2781.0	36262.0
817.3811956574799	2792.0	36520.0
817.8129264788495	2791.0	35671.0
818.2446291282478	2804.0	34667.0
818.6763036058343	2804.0	34073.0
819.1079499117676	2795.0	34006.0
819.5395680462068	2803.0	33714.0
819.9711580093108	2799.0	34229.0
820.4027198012385	2795.0	37580.0
820.8342534221491	2801.0	39897.0
821.2657588722014	2793.0	37387.0
821.6972361515543	2801.0	34603.0
822.1286852603669	2800.0	34435.0
822.5601061987979	2794.0	34184.0
822.9914989670065	2792.0	35143.0
823.4228635651518	2798.0	35440.0
823.8541999933923	2793.0	34709.0
824.2855082518873	2807.0	34531.0
824.7167883407957	2812.0	35020.0
825.1480402602765	2803.0	35029.0
825.5792640104884	2792.0	36466.0
826.0104595915906	2809.0	36786.0
826.441627003742	2830.0	36614.0
826.8727662471017	2791.0	38888.0
827.3038773218284	2803.0	40327.0
827.7349602280813	2800.0	40663.0
828.166014966019	2811.0	36659.0
828.5970415358009	2815.0	34473.0
829.0280399375857	2795.0	35096.0
829.4590101715324	2811.0	35133.0
829.8899522378	2783.0	34701.0
830.3208661365475	2803.0	33942.0
830.7517518679336	2790.0	33746.0
831.1826094321176	2801.0	33826.0
831.6134388292581	2798.0	33792.0
832.0442400595147	2805.0	33816.0
832.4750131230455	2793.0	34918.0
832.9057580200099	2805.0	36592.0
833.336474750567	2797.0	36435.0
833.7671633148755	2801.0	35545.0
834.1978237130946	2794.0	35382.0
834.628455945383	2794.0	35626.0
835.0590600118998	2808.0	35134.0
835.4896359128039	2804.0	35004.0
835.9201836482545	2806.0	34618.0
836.35070321841	2800.0	34591.0
836.7811946234299	2813.0	34134.0
837.2116578634729	2808.0	34050.0
837.6420929386982	2797.0	34051.0
838.0724998492643	2800.0	34514.0
838.5028785953306	2816.0	34296.0
838.9332291770559	2800.0	34492.0
839.3635515945991	2806.0	34844.0
839.7938458481193	2809.0	35142.0
840.2241119377753	2802.0	35151.0
840.6543498637261	2792.0	35724.0
841.0845596261308	2806.0	35525.0
841.5147412251482	2800.0	34590.0
841.9448946609374	2807.0	34335.0
842.3750199336571	2804.0	34577.0
842.8051170434666	2807.0	34848.0
843.2351859905245	2798.0	34642.0
843.6652267749901	2799.0	35008.0
844.095239397022	2787.0	35437.0
844.5252238567795	2817.0	34882.0
844.9551801544214	2799.0	34602.0
845.3851082901067	2810.0	35026.0
845.8150082639943	2810.0	35503.0
846.2448800762432	2808.0	35046.0
846.6747237270125	2792.0	34905.0
847.1045392164608	2809.0	35128.0
847.5343265447474	2792.0	36347.0
847.964085712031	2816.0	36231.0
848.3938167184708	2793.0	35166.0
848.8235195642255	2798.0	34814.0
849.2531942494543	2810.0	35241.0
849.6828407743161	2793.0	35107.0
850.1124591389697	2800.0	34633.0
850.5420493435743	2797.0	34637.0
850.9716113882886	2804.0	34735.0
851.4011452732718	2801.0	35200.0
851.8306509986828	2811.0	35570.0
852.2601285646805	2804.0	35828.0
852.6895779714238	2804.0	36252.0
853.1189992190716	2787.0	37840.0
853.5483923077834	2817.0	38723.0
853.9777572377174	2788.0	37432.0
854.4070940090328	2796.0	36794.0
854.8364026218889	2802.0	36746.0
855.2656830764444	2799.0	35864.0
855.6949353728581	2794.0	35970.0
856.1241595112893	2798.0	36924.0
856.5533554918968	2797.0	37442.0
856.9825233148395	2807.0	37078.0
857.4116629802764	2812.0	36364.0
857.8407744883666	2802.0	35990.0
858.2698578392689	2807.0	36144.0
858.6989130331422	2807.0	36253.0
859.1279400701455	2817.0	36483.0
859.5569389504379	2802.0	36889.0
859.9859096741782	2794.0	36734.0
860.4148522415254	2808.0	36701.0
860.8437666526386	2805.0	36261.0
861.2726529076766	2801.0	36043.0
861.7015110067983	2803.0	36708.0
862.1303409501629	2797.0	36760.0
862.5591427379292	2792.0	36319.0
862.987916370256	2808.0	36566.0
863.4166618473026	2809.0	37762.0
863.8453791692277	2803.0	37084.0
864.2740683361905	2801.0	35791.0
864.7027293483496	2811.0	35818.0
865.1313622058642	2795.0	35714.0
865.5599669088932	2809.0	35524.0
865.9885434575958	2817.0	35427.0
866.4170918521306	2795.0	35706.0
866.8456120926567	2789.0	36769.0
867.274104179333	2803.0	36889.0
867.7025681123185	2793.0	36145.0
868.1310038917723	2822.0	35885.0
868.5594115178532	2802.0	35485.0
868.9877909907201	2795.0	35626.0
869.4161423105321	2792.0	36018.0
869.8444654774481	2832.0	36386.0
870.2727604916272	2790.0	36510.0
870.701027353228	2786.0	37627.0
871.1292660624098	2796.0	37906.0
871.5574766193315	2805.0	36820.0
871.9856590241519	2809.0	36319.0
872.41381327703	2788.0	36146.0
872.841939378125	2803.0	35698.0
873.2700373275956	2808.0	35722.0
873.6981071256008	2807.0	35461.0
874.1261487722996	2805.0	35016.0
874.5541622678509	2801.0	34868.0
874.9821476124139	2798.0	35525.0
875.4101048061472	2816.0	36171.0
875.8380338492099	2813.0	35825.0
876.265934741761	2801.0	35477.0
876.6938074839596	2810.0	36077.0
877.1216520759643	2799.0	36085.0
877.5494685179343	2795.0	36336.0
877.9772568100286	2801.0	37417.0
878.405016952406	2805.0	37785.0
878.8327489452256	2810.0	36943.0
879.2604527886463	2800.0	37214.0
879.688128482827	2815.0	36844.0
880.1157760279267	2807.0	36764.0
880.5433954241045	2795.0	37076.0
880.9709866715191	2794.0	36837.0
881.3985497703296	2804.0	36254.0
881.8260847206949	2797.0	35611.0
882.2535915227742	2790.0	35039.0
882.681070176726	2814.0	35167.0
883.1085206827096	2801.0	35336.0
883.5359430408839	2797.0	35320.0
883.963337251408	2791.0	35685.0
884.3907033144405	2810.0	36091.0
884.8180412301406	2799.0	36343.0
885.2453509986672	2804.0	36936.0
885.6726326201792	2805.0	37694.0
886.0998860948358	2791.0	37482.0
886.5271114227958	2794.0	36963.0
886.9543086042179	2785.0	36454.0
887.3814776392616	2799.0	36352.0
887.8086185280854	2798.0	36954.0
888.2357312708483	2808.0	37725.0
888.6628158677095	2806.0	37827.0
889.0898723188278	2801.0	37222.0
889.5169006243624	2806.0	37046.0
889.9439007844718	2792.0	36589.0
890.3708727993153	2806.0	36026.0
890.7978166690517	2809.0	36216.0
891.2247323938402	2805.0	35987.0
891.6516199738395	2806.0	36678.0
892.0784794092086	2799.0	37148.0
892.5053107001065	2806.0	36867.0
892.9321138466923	2799.0	37172.0
893.3588888491247	2802.0	37537.0
893.7856357075628	2800.0	37104.0
894.2123544221655	2809.0	37075.0
894.639044993092	2804.0	36977.0
895.0657074205009	2799.0	37114.0
895.4923417045513	2798.0	37365.0
895.9189478454022	2795.0	38581.0
896.3455258432125	2797.0	38615.0
896.7720756981413	2806.0	38312.0
897.1985974103474	2790.0	38179.0
